dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,biased_accuracy,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
tiny,hetero,TwoStep-EM,mean,2,16,2,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),mean,2,16,2,0,0.4772,0.0,4,0,448,553,633,392,0,59,75,79,69
tiny,hetero,BDS(iter_sampling=2000),mean,2,16,2,0,0.6,0.0,3,433,360,485,232,0,80,53,60,36,0
tiny,hetero,BDS(iter_sampling=3000),mean,2,16,2,0,0.8456,0.228,3,296,457,457,404,322,80,65,59,71,49
tiny,hetero,Two-Step-MCMC(iter_sampling=1000),mean,2,16,2,0,0.8604,1.0,2,299,491,0,470,315,80,64,0,73,51
tiny,hetero,Two-Step-MCMC(iter_sampling=2000),mean,2,16,2,0,1.0,1.0,0,0,0,149,148,0,0,0,57,56,0
tiny,hetero,Two-Step-MCMC(iter_sampling=3000),mean,2,16,2,0,1.0,1.0,4,284,226,201,267,0,80,34,61,64,0
tiny,hetero,EMDS,mean,2,16,3,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,mean,2,16,3,-1,0.8012,0.006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,mean,2,16,3,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,TwoStep-EM,mean,2,16,3,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),mean,2,16,3,0,0.8,0.0,3,29,266,0,0,227,78,37,0,0,38
tiny,hetero,BDS(iter_sampling=2000),mean,2,16,3,0,0.434,0.17,2,343,455,583,0,518,80,67,75,0,64
tiny,hetero,BDS(iter_sampling=3000),mean,2,16,3,0,0.7716,1.0,0,420,361,493,512,319,68,53,67,63,56
tiny,hetero,Two-Step-MCMC(iter_sampling=1000),mean,2,16,3,0,0.8544,1.0,3,418,0,200,433,0,65,0,61,74,0
tiny,hetero,Two-Step-MCMC(iter_sampling=2000),mean,2,16,3,0,1.0,1.0,3,0,0,201,267,255,0,0,62,64,40
tiny,hetero,Two-Step-MCMC(iter_sampling=3000),mean,2,16,3,0,1.0,1.0,0,0,312,315,149,0,0,53,47,57,0
tiny,hetero,EMDS,mean,2,16,4,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,GLAD,mean,2,16,4,-1,0.8012,0.006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,OneCoinDS,mean,2,16,4,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,TwoStep-EM,mean,2,16,4,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hetero,BDS(iter_sampling=1000),mean,2,16,4,0,0.592,0.0,3,0,313,554,553,548,0,53,76,71,63
tiny,hetero,BDS(iter_sampling=2000),mean,2,16,4,0,0.4,0.0,4,247,534,308,491,512,77,65,50,65,64
tiny,hetero,BDS(iter_sampling=3000),mean,2,16,4,0,0.5716,0.858,0,505,536,448,356,318,63,76,66,45,49
