dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,biased_accuracy,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
adult,hybrid,TwoStep-EM,mean,5,16,4,-1,0.9455095862764884,0.9672131147540983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),mean,5,16,4,0,0.9434914228052472,0.08196721311475409,4,109,237,0,528,132,66,29,0,43,53
adult,hybrid,BDS(iter_sampling=2000),mean,5,16,4,0,0.9384460141271443,0.0,4,552,248,241,0,1226,80,29,69,0,53
adult,hybrid,BDS(iter_sampling=3000),mean,5,16,4,0,0.9384460141271443,0.0,5,6,1614,170,524,373,63,68,80,43,64
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),mean,5,16,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),mean,5,16,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),mean,5,16,4,0,1.0,1.0,2,550,0,0,0,169,56,0,0,0,45
adult,hybrid,EMDS,mean,5,24,0,-1,0.9374369323915237,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,mean,5,24,0,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,mean,5,24,0,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,TwoStep-EM,mean,5,24,0,-1,0.9667003027245207,0.9672131147540983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),mean,5,24,0,0,0.9384460141271443,0.0,5,552,1102,441,1118,175,120,109,84,76,72
adult,hybrid,BDS(iter_sampling=2000),mean,5,24,0,0,0.9384460141271443,0.0,5,6,659,296,1601,496,91,78,120,106,98
adult,hybrid,BDS(iter_sampling=3000),mean,5,24,0,0,0.5933400605449042,0.0,4,823,0,240,1695,426,120,0,104,115,96
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),mean,5,24,0,0,1.0,1.0,2,19,0,0,35,0,95,0,0,49,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),mean,5,24,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),mean,5,24,0,0,1.0,1.0,2,12,34,0,0,0,92,32,0,0,0
adult,hybrid,EMDS,mean,5,24,1,-1,0.9374369323915237,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,mean,5,24,1,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,mean,5,24,1,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,TwoStep-EM,mean,5,24,1,-1,0.9667003027245207,0.9672131147540983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
