dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,biased_accuracy,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
adult,hetero,BDS(iter_sampling=2000),-sigma,3,12,1,0,0.9798183652875883,0.8360655737704918,3,3,0,3,1,0,36,1,16,12,6
adult,hetero,BDS(iter_sampling=3000),-sigma,3,12,1,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=1000),-sigma,3,12,1,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),-sigma,3,12,1,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),-sigma,3,12,1,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,-sigma,3,12,2,-1,0.9556004036326943,0.8032786885245902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,-sigma,3,12,2,-1,0.9455095862764884,0.26229508196721313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,-sigma,3,12,2,-1,0.934409687184662,0.03278688524590164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,-sigma,3,12,2,-1,0.9283551967709385,0.7540983606557377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),-sigma,3,12,2,0,0.9818365287588294,0.8688524590163934,2,2,0,1,0,0,32,1,13,5,3
adult,hetero,BDS(iter_sampling=2000),-sigma,3,12,2,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=3000),-sigma,3,12,2,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=1000),-sigma,3,12,2,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),-sigma,3,12,2,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),-sigma,3,12,2,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,-sigma,3,12,3,-1,0.9556004036326943,0.8032786885245902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,-sigma,3,12,3,-1,0.9455095862764884,0.26229508196721313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,-sigma,3,12,3,-1,0.934409687184662,0.03278688524590164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,-sigma,3,12,3,-1,0.9283551967709385,0.7540983606557377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),-sigma,3,12,3,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=2000),-sigma,3,12,3,1,0.9828456104944501,0.8852459016393442,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=3000),-sigma,3,12,3,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=1000),-sigma,3,12,3,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),-sigma,3,12,3,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),-sigma,3,12,3,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,-sigma,3,12,4,-1,0.9556004036326943,0.8032786885245902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,-sigma,3,12,4,-1,0.9455095862764884,0.26229508196721313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,-sigma,3,12,4,-1,0.934409687184662,0.03278688524590164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,-sigma,3,12,4,-1,0.9283551967709385,0.7540983606557377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),-sigma,3,12,4,1,0.9828456104944501,0.8852459016393442,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=2000),-sigma,3,12,4,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=3000),-sigma,3,12,4,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=1000),-sigma,3,12,4,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),-sigma,3,12,4,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),-sigma,3,12,4,1,0.9838546922300706,0.9016393442622951,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,-sigma,3,16,0,-1,0.9798183652875883,0.8688524590163934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,-sigma,3,16,0,-1,0.9455095862764884,0.16393442622950818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,-sigma,3,16,0,-1,0.9364278506559032,0.01639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,-sigma,3,16,0,-1,0.9364278506559032,0.7704918032786885,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),-sigma,3,16,0,1,0.9354187689202825,0.0,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,BDS(iter_sampling=2000),-sigma,3,16,0,0,0.9364278506559032,0.0,4,0,101,505,70,738,0,37,53,34,56
adult,hetero,BDS(iter_sampling=3000),-sigma,3,16,0,0,0.9889001009081736,0.8688524590163934,2,52,0,1,91,0,47,0,0,33,0
adult,hetero,Two-Step-MCMC(iter_sampling=1000),-sigma,3,16,0,1,0.992936427850656,0.9508196721311475,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),-sigma,3,16,0,0,0.9919273461150353,0.9344262295081968,2,5,0,0,9,0,49,0,0,32,0
