dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,recall,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
tiny,hybrid,HSDS_EM,max,2,24,4,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),max,2,24,4,0,0.4,0.0,2,295,439,622,530,413,120,72,75,66,72
tiny,hybrid,BDS(iter_sampling=2000),max,2,24,4,0,0.2,0.0,3,274,444,552,647,325,120,72,120,75,48
tiny,hybrid,BDS(iter_sampling=3000),max,2,24,4,0,0.2,0.0,4,569,284,505,500,422,111,120,120,120,72
tiny,hybrid,HSDS_MCMC(iter_sampling=1000),max,2,24,4,0,0.8,1.0,4,243,312,363,411,429,69,48,120,120,72
tiny,hybrid,HSDS_MCMC(iter_sampling=2000),max,2,24,4,0,0.8,1.0,2,435,310,207,250,0,78,48,48,120,0
tiny,hybrid,HSDS_MCMC(iter_sampling=3000),max,2,24,4,0,1.0,1.0,3,355,262,155,387,0,120,120,48,120,0
tiny,hybrid,EMDS,max,2,32,0,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,max,2,32,0,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,max,2,32,0,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,HSDS_EM,max,2,32,0,-1,0.9836,0.918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),max,2,32,0,0,0.6,0.0,3,392,393,620,272,326,160,96,100,160,56
tiny,hybrid,BDS(iter_sampling=2000),max,2,32,0,0,0.2,0.0,5,472,577,312,536,51,160,100,160,116,160
tiny,hybrid,BDS(iter_sampling=3000),max,2,32,0,0,0.4,1.0,5,268,498,549,513,445,160,128,100,160,160
tiny,hybrid,HSDS_MCMC(iter_sampling=1000),max,2,32,0,0,1.0,1.0,3,49,309,150,487,424,160,64,64,88,72
tiny,hybrid,HSDS_MCMC(iter_sampling=2000),max,2,32,0,0,1.0,1.0,2,314,359,327,0,464,56,64,160,0,72
tiny,hybrid,HSDS_MCMC(iter_sampling=3000),max,2,32,0,0,0.6,0.0,4,29,441,375,441,321,160,96,96,88,160
tiny,hybrid,EMDS,max,2,32,1,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,max,2,32,1,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,max,2,32,1,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,HSDS_EM,max,2,32,1,-1,0.9836,0.918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),max,2,32,1,0,0.6,1.0,4,431,320,331,618,576,160,64,160,160,160
tiny,hybrid,BDS(iter_sampling=2000),max,2,32,1,0,0.6,0.0,3,29,251,183,475,317,160,160,64,96,64
tiny,hybrid,BDS(iter_sampling=3000),max,2,32,1,0,0.2,0.0,4,490,530,381,411,302,160,100,56,160,160
tiny,hybrid,HSDS_MCMC(iter_sampling=1000),max,2,32,1,0,0.6,0.0,3,270,453,608,153,374,160,72,100,64,64
tiny,hybrid,HSDS_MCMC(iter_sampling=2000),max,2,32,1,0,0.6,0.0,3,515,423,207,400,318,160,72,64,160,64
tiny,hybrid,HSDS_MCMC(iter_sampling=3000),max,2,32,1,0,1.0,1.0,2,48,501,305,0,266,160,72,64,0,64
tiny,hybrid,EMDS,max,2,32,2,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,max,2,32,2,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,max,2,32,2,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,HSDS_EM,max,2,32,2,-1,0.9836,0.918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),max,2,32,2,0,0.6,0.0,3,473,363,605,277,440,96,24,128,160,160
tiny,hybrid,BDS(iter_sampling=2000),max,2,32,2,0,0.4,0.0,3,418,576,512,533,411,160,116,160,72,96
tiny,hybrid,BDS(iter_sampling=3000),max,2,32,2,0,0.4,1.0,3,557,401,353,478,335,132,96,160,96,160
tiny,hybrid,HSDS_MCMC(iter_sampling=1000),max,2,32,2,0,0.8,1.0,3,0,258,358,374,382,0,160,96,64,96
tiny,hybrid,HSDS_MCMC(iter_sampling=2000),max,2,32,2,0,1.0,1.0,4,273,224,415,274,261,160,44,88,160,64
tiny,hybrid,HSDS_MCMC(iter_sampling=3000),max,2,32,2,0,0.6,1.0,3,402,263,172,434,429,120,64,160,88,96
tiny,hybrid,EMDS,max,2,32,3,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,max,2,32,3,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,max,2,32,3,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,HSDS_EM,max,2,32,3,-1,0.9836,0.918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),max,2,32,3,0,0.2,0.0,4,378,524,497,503,462,160,160,72,160,72
tiny,hybrid,BDS(iter_sampling=2000),max,2,32,3,0,0.4,0.0,3,449,450,351,402,625,160,96,160,96,160
tiny,hybrid,BDS(iter_sampling=3000),max,2,32,3,0,0.6,0.0,3,500,458,338,623,599,88,96,160,100,160
tiny,hybrid,HSDS_MCMC(iter_sampling=1000),max,2,32,3,0,1.0,1.0,0,340,0,154,403,324,56,0,64,96,56
tiny,hybrid,HSDS_MCMC(iter_sampling=2000),max,2,32,3,0,1.0,1.0,3,297,328,406,406,563,160,160,88,96,100
tiny,hybrid,HSDS_MCMC(iter_sampling=3000),max,2,32,3,0,0.6,0.0,2,0,592,209,618,369,0,96,160,100,64
tiny,hybrid,EMDS,max,2,32,4,-1,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,GLAD,max,2,32,4,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,OneCoinDS,max,2,32,4,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,HSDS_EM,max,2,32,4,-1,0.9836,0.918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,hybrid,BDS(iter_sampling=1000),max,2,32,4,0,0.2,1.0,5,473,553,210,378,586,104,160,160,160,100
tiny,hybrid,BDS(iter_sampling=2000),max,2,32,4,0,0.6,1.0,3,461,446,366,547,630,160,96,160,116,128
tiny,hybrid,BDS(iter_sampling=3000),max,2,32,4,0,0.6,0.0,2,541,360,369,578,323,100,64,64,100,160
tiny,hybrid,HSDS_MCMC(iter_sampling=1000),max,2,32,4,0,1.0,1.0,4,37,310,213,390,593,160,64,64,160,100
tiny,hybrid,HSDS_MCMC(iter_sampling=2000),max,2,32,4,0,1.0,1.0,3,543,443,410,276,434,160,96,88,160,160
tiny,hybrid,HSDS_MCMC(iter_sampling=3000),max,2,32,4,0,0.4,1.0,2,259,408,156,460,576,160,64,64,96,160
