dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,recall,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
tiny,homo,HSDS_MCMC(iter_sampling=2000),max,2,12,1,0,0.8,0.0,2,243,291,159,149,0,60,60,24,24,0
tiny,homo,HSDS_MCMC(iter_sampling=3000),max,2,12,1,0,0.8,0.0,2,43,259,155,149,0,60,12,24,24,0
tiny,homo,EMDS,max,2,12,2,-1,0.8172,0.086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,GLAD,max,2,12,2,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,OneCoinDS,max,2,12,2,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,HSDS_EM,max,2,12,2,-1,0.9952,0.982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,BDS(iter_sampling=1000),max,2,12,2,0,0.8208,1.0,5,719,690,340,609,314,58,60,17,59,20
tiny,homo,BDS(iter_sampling=2000),max,2,12,2,0,0.6,0.0,3,508,564,558,445,572,60,53,37,28,37
tiny,homo,BDS(iter_sampling=3000),max,2,12,2,0,0.6,0.0,3,377,479,448,582,384,60,27,38,60,28
tiny,homo,HSDS_MCMC(iter_sampling=1000),max,2,12,2,0,0.996,0.98,2,29,223,0,0,0,60,12,0,0,0
tiny,homo,HSDS_MCMC(iter_sampling=2000),max,2,12,2,0,0.996,0.98,2,318,223,153,170,0,24,12,24,60,0
tiny,homo,HSDS_MCMC(iter_sampling=3000),max,2,12,2,0,0.996,0.98,5,669,544,441,546,289,54,47,40,60,15
tiny,homo,EMDS,max,2,12,3,-1,0.8172,0.086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,GLAD,max,2,12,3,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,OneCoinDS,max,2,12,3,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,HSDS_EM,max,2,12,3,-1,0.9952,0.982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,BDS(iter_sampling=1000),max,2,12,3,0,0.8,0.0,4,439,577,310,396,588,60,36,24,60,36
tiny,homo,BDS(iter_sampling=2000),max,2,12,3,0,0.8,0.0,3,25,497,585,328,411,60,24,36,24,36
tiny,homo,BDS(iter_sampling=3000),max,2,12,3,0,0.8,0.0,4,345,331,240,216,547,60,60,25,27,37
tiny,homo,HSDS_MCMC(iter_sampling=1000),max,2,12,3,0,0.6192,1.0,2,268,263,204,216,0,60,60,24,24,0
tiny,homo,HSDS_MCMC(iter_sampling=2000),max,2,12,3,0,0.8,0.0,5,665,647,644,581,576,60,60,42,36,40
tiny,homo,HSDS_MCMC(iter_sampling=3000),max,2,12,3,0,0.8044,1.0,2,266,59,0,0,0,24,60,0,0,0
tiny,homo,EMDS,max,2,12,4,-1,0.8172,0.086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,GLAD,max,2,12,4,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,OneCoinDS,max,2,12,4,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,HSDS_EM,max,2,12,4,-1,0.9952,0.982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,BDS(iter_sampling=1000),max,2,12,4,0,0.6,1.0,5,256,428,591,174,628,60,60,36,60,48
tiny,homo,BDS(iter_sampling=2000),max,2,12,4,0,0.4,0.0,5,201,486,393,540,577,60,60,36,60,36
tiny,homo,BDS(iter_sampling=3000),max,2,12,4,0,0.5352,0.0,5,636,711,634,826,811,60,60,45,49,46
tiny,homo,HSDS_MCMC(iter_sampling=1000),max,2,12,4,0,0.9984,0.994,3,249,459,206,272,0,60,24,24,60,0
tiny,homo,HSDS_MCMC(iter_sampling=2000),max,2,12,4,0,0.9968,0.984,3,344,381,118,98,134,60,56,6,9,4
tiny,homo,HSDS_MCMC(iter_sampling=3000),max,2,12,4,0,0.824,0.996,3,248,49,442,531,389,60,60,36,36,24
tiny,homo,EMDS,max,2,16,0,-1,0.8044,0.022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,GLAD,max,2,16,0,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,OneCoinDS,max,2,16,0,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,HSDS_EM,max,2,16,0,-1,0.9856,0.93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,BDS(iter_sampling=1000),max,2,16,0,0,0.2,1.0,5,426,472,513,276,570,80,80,80,80,80
tiny,homo,BDS(iter_sampling=2000),max,2,16,0,0,0.4,0.0,5,240,250,170,642,358,80,80,80,64,80
tiny,homo,BDS(iter_sampling=3000),max,2,16,0,0,0.8,1.0,3,416,262,514,407,320,48,80,80,48,32
tiny,homo,HSDS_MCMC(iter_sampling=1000),max,2,16,0,0,0.6,0.0,4,41,257,266,203,380,80,16,32,80,32
tiny,homo,HSDS_MCMC(iter_sampling=2000),max,2,16,0,0,0.8,0.0,2,241,299,153,150,0,80,80,32,32,0
tiny,homo,HSDS_MCMC(iter_sampling=3000),max,2,16,0,0,0.8,0.0,4,270,247,357,215,421,80,80,80,32,32
